,SMILES,Melting Point
14083,[O-][N+](=O)C1=CC=C(C=C1)C1=NN2C(S1)=NN=C2C(F)(F)F,213.0
14084,FC(F)(F)C1=NN=C2SC(=S)NN12,160.0
14085,FC(F)(F)C1=NN(CN2CCN(CN3N=C(N(\N=C\C4=CC=CS4)C3=S)C(F)(F)F)CC2)C(=S)N1\N=C\C1=CC=CS1,187.0
14086,O=C1NN(C2=C1C(C1=CC=CC=C1)=C(C#N)C(=S)N2)C1=CC=CC=C1,142.0
14087,NC1=C(C#N)C2=C(CCCC2)C2(O1)C(=O)NC1=C2C=CC=C1,231.0
14088,CS(=O)(=O)C1=NN(C(N)=C1C#N)C1=CC=CC=C1,190.0
14089,N#CC(C#N)=C1SC2=NC3=CC=CC=C3N=C2S1,221.0
14090,C1CCC2(CC1)NC1=C(O2)C=CC=C1,243.0
14091,C1CCC2(C1)NC1=C(N2)C=CC=C1,190.0
14092,NC(=O)C(=CC1=CC=C(Cl)C=C1)C#N,100.0
14093,NC(=S)C1=CC2=CC=CC=C2OC1=N,254.0
14094,FC(F)(F)C1=NN=C(S1)N1C(=O)CCC1=O,221.0
14095,O=C1NN(C(=O)C1=C(C#N)C#N)C1=CC=CC=C1,289.0
14096,O=C1NN(C(=O)\C1=C\NC1=CC=CC=C1)C1=CC=CC=C1,276.0
14097,O=C1NN=C2OC3=CC=CC=C3C=C12,220.0
14099,CC(=O)C1=NN2C(S1)=NN=C2C(F)(F)F,200.0
14100,COC1=CC=C(C=C1)P1(=S)NN2C(S1)=NN=C2C(F)(F)F,211.0
14101,FC1=CC=C(C=C1)C1=NNC(=S)N1N1C=CC=C1,234.0
14102,CCOC(=O)C1=CN=C2SC(=NN2C1=N)C(F)(F)F,198.0
14103,NC(=S)N\N=C1/C(=O)NC2=CC=CC=C12,232.0
14104,CCOC(=O)C1=C(NC(=O)C2=CC=CC=C2)C2=C(S1)SC(C(=O)OCC)=C2NC(=O)C1=CC=CC=C1,286.0
14107,O=C1C2C=CC=CC2CC2=CC=CC=C12,152.0
14109,CCSC1=NN=C(CCN2C(C)=NC3=CC=CC=C23)N1C1=CC=CC=C1,110.0
14110,CC1=NC2=CC=CC=C2N1CCC1=NN=C(SCC2=CC=CC=C2)N1C1=CC=CC=C1,130.0
14111,CC1=NC2=CC=CC=C2N1CCC1=NNC(=S)O1,209.0
14112,COC1=CC=C(C=NN2C(S)=NN=C2CCN2C(C)=NC3=CC=CC=C23)C=C1,262.0
14113,CC1=NC2=CC=CC=C2N1CCC1=NN=C(S)N1N=CC1=C(Cl)C=CC=C1,250.0
14114,COC1=C(O)C=CC(C=NNC(=O)CCN2C(C)=NC3=CC=CC=C23)=C1,230.0
14115,CC1=NC2=CC=CC=C2N1CCC(=O)NN1C(SCC1=O)C1=C(Cl)C=CC=C1,250.0
14116,N\N=C(/N)\C(\S)=N\N,150.0
14125,[O-][N+](=O)C1=C(NC(=O)C2=CC=CC=C2)C=CC=C1,96.0
14126,O=C(NC1CCCCC1)C1=CC=CC=C1,145.0
14127,COC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,153.0
14128,[O-][N+](=O)C1=CC=CC(NC(=O)C2=CC=CC=C2)=C1,155.0
14129,[O-][N+](=O)C1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,198.0
14130,O=C(OC1=CC=C(OC(=O)C2=CC=CC=C2)C=C1)C1=CC=CC=C1,115.0
14131,O=C(N1CCN(CC1)C(=O)C1=CC=CC=C1)C1=CC=CC=C1,194.0
14132,BrC1=CC=C(C=C1)C1=CSC(NC(=O)C2=CC=CC=C2)=N1,115.0
14133,O=C(NC1=NC(=CS1)C1=CC=CC=C1)C1=CC=CC=C1,123.0
14134,O=C(NC1=CC=CC=C1SC(=O)C1=CC=CC=C1)C1=CC=CC=C1,152.0
14135,ClC1=CC=C(C=C1)C1=CSC(NC(=O)C2=CC=CC=C2)=N1,120.0
14136,NC1=CC=CC=C1SC(=O)C1=CC=CC=C1,105.0
14139,BrC1=CC=C(C=C1)C1C(C#N)C(=N)OC2=C1C(=O)OC1=C2C=CC=C1,254.0
14140,CCOC(=O)C1C(C2=CC=C(Br)C=C2)C2=C(OC1=N)C1=C(OC2=O)C=CC=C1,192.0
14141,CCOC(=O)C1=C(NC(=O)C2=CC=CO2)OC2=C(C1C1=CC=C(Br)C=C1)C(=O)OC1=C2C=CC=C1,140.0
14142,CCOC(=O)C1=C(NC(=O)CCl)OC2=C(C1C1=CC=C(Br)C=C1)C(=O)OC1=C2C=CC=C1,158.0
14143,CCOC1C(=O)NC2=C(C(C3=CC=C(Br)C=C3)C3=C(O2)C2=C(OC3=O)C=CC=C2)C1=O,196.0
14144,BrC1=CC=C(C=C1)C1C2=C(NC(C(=O)C3=CC=C(Br)C=C3)C2=O)OC2=C1C(=O)OC1=C2C=CC=C1,230.0
14145,NC1=C(C(C2OC3=C(C=CC=C3)C2O1)C1=CC=C(Br)C=C1)C(=O)NC1=CC=CC=C1,282.0
14146,OC1=C(NC2=C1C(C1=CC=C(Br)C=C1)C1=C(O2)C2=C(OC1=O)C=CC=C2)C(=O)C1=CC=C(Br)C=C1,230.0
14150,[O-][N+](=O)C1=CC=C(\C=C\C(=O)C2=CC=C(Cl)C=C2)C=C1,163.0
14154,CC1=C(C=C(C=C1)[N+]([O-])=O)S(O)(=O)=O,133.0
14155,CC(C)(C)C1=CC=C(C=C1)[C@H]1CC[C@@]2(CC3=CC=C(O)C=C3C2)CC1,156.0
14156,COC(=O)C1=NNC(C)=C1,82.0
14158,CCOC(=O)C1=NN(CN2N=C(C=C2C)C(=O)OCC)C(C)=C1,130.0
14161,CC1=NN(CN(CN2N=C(C)C=C2C)CC2=CC=CC=C2)C(C)=C1,71.0
14173,[O-][N+](=O)C1=CC=CC2=C1C(=O)\C(C2=O)=C1\NC2=C(C=CC=C2)C=C1,360.0
14178,COC(=O)C1=CC=C2CC3(CC2=C1)CCC(CC3)C1=CC=C(C=C1)C(C)(C)C,118.0
14191,COC1=CC=C2C(CC3(CCC(=O)C(C3)C(O)=O)C2=O)=C1,120.0
14192,COC1=CC=C2C(CC3(CCC(=O)CC3)C2=O)=C1,93.0
14201,CC1=CC=C(N\N=C2\C(=O)NN(C2=O)C2=CC=CC=C2)C=C1,277.0
14202,S=C1SC2=CC=CC=C2N1CSC1=NC2=C(S1)C=CC=C2,211.0
14203,CC(C)=C1C(=O)NN(C1=O)C1=CC=CC=C1,166.0
14204,FC(F)(F)C1=NN(CN2CCN(CN3N=C(N(N=CC4=CC=CC=C4)C3=S)C(F)(F)F)CC2)C(=S)N1N=CC1=CC=CC=C1,333.0
14205,O=C1NC2=CC=CC=C2C11NC(=S)C(C#N)C2=C1CCC2,311.0
14206,CCOC(=O)C1=CC2=C(S1)SC1=C(C2C2=CC=CC=C2)C(N)=C(N1)C(=O)OCC,133.0
14207,CC(=O)C(C(C)=O)=C1SC2=C(N1C1=CC=CC=C1)C(=O)C1=CC=CC=C1C2=O,254.0
14208,ON=C(Cl)C1=CC=C(Cl)C=C1,278.0
14209,ClC1=CC=C(C=C1)C(CC=O)=C(C#N)C#N,100.0
14210,ClC1=C(C=O)C(=O)N(N1)C1=CC=CC=C1,167.0
14211,CN(C)C1=CC=C(C=C1)C(Br)=NNC1=CC=C(C=C1)[N+]([O-])=O,188.0
14212,CSC1=C(C#N)C(N)=NN1,190.0
14213,COC1=CC=C(C=C(C#N)C(N)=O)C=C1,321.0
14214,[O-][N+](=O)C1=CC=C(C=NNC2=CC=CC=C2)C=C1,166.0
14215,ClC1=CC=C(C=NC2NC3=CC=CC=C3N2)C=C1,155.0
14216,ClC1=CC=C(C=NNC2=CC=CC=C2)C=C1,311.0
14217,CN(C)C1=CC=C(C=C1)C(\Cl)=N\O,165.0
14218,OC1NN(C(O)\C1=C/C1=CC=C2OCOC2=C1)C1=CC=CC=C1,290.0
14219,FC(F)(F)C1=NN(CN2CCN(CN3N=C(N(N=CC4=CC=C5OCOC5=C4)C3=S)C(F)(F)F)CC2)C(=S)N1N=CC1=CC2=C(OCO2)C=C1,156.0
14220,NC(=O)C(=CC1=CC=CC=C1)C#N,155.0
14221,CCOC(=O)C1=C(C)C2=C(S1)SC(C(=O)OCC)=C2C,187.0
14222,SCCCSCN1C(=S)OC2=CC=CC=C12,188.0
14223,CCOC(=O)C(=CC1=CC=C(C=C1)N(C)C)C#N,311.0
14224,NC(=S)C(=CC1=CC=C(C=C1)[N+]([O-])=O)C#N,311.0
14225,ClC1=CC=C(\C=C2\C(=O)NN(C2=O)C2=CC=CC=C2)C=C1,322.0
14226,O=C1NC2=CC=CC=C2C11NC(=S)C(C#N)C2=C1CCCC2,222.0
14227,OC(=O)CNC(=O)C1=CC=CC=C1,222.0
14228,S=C1OC2=CC=CC=C2N1CN1CCCCC1,255.0
14229,CC1=CC2=C(C=C1)N=C(O)C=C2C,240.0
14230,S=C1SC2=CC=CC=C2N1CN1CCCCC1,277.0
14231,CC1=CC=C(C=C1)C(=O)\C=C/C1=CC=C(Cl)C=C1,122.0
14232,FC(F)(F)C1=NN(CN2CCCCC2)C(=S)N1N=CC1=CC2=C(OCO2)C=C1,122.0
14233,OC1(C2CCCC2=O)C(=O)NC2=CC=CC=C12,187.0
14234,BrC(=NNC1=CC=CC=C1)C1=CC=CC=C1,190.0
14235,ClCN1N=C(OC1=S)C1=CC2=CC=CC=C2O1,300.0
14237,FC1=CC=C(\C=N/N2C(=S)NN=C2C(F)(F)F)C=C1,276.0
14241,OC(=O)C1(C2CCCCCCC12)C(O)=O,217.0
14242,COC(=O)C1=CC=C(C=C1)C1(C)C=CC=CC=C1,61.0
14244,C1=CC=C(C=C1)C(=C=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,140.0
14245,O=C1NN(C2C=CC3C4CC(C=C4)C23)C(=O)N1C1=CC=CC=C1,155.0
14246,O=C1N2C3OC4CCC3C4N2C(=O)N1C1=CC=CC=C1,144.0
14247,C1CC11C2C=CC1C1=C2C=CC=C1,43.0
14250,C1CC11C=CC2C3C=CC(C12)C31CC1,45.0
14251,CC1=C(CC(O)=O)C2=CC=CC=C2N1,200.0
14252,CC1(C)C(=O)C(C)(C)C1=O,114.0
14254,COC1=CC=C(C=C1)C(O)C(O)C1=CC=CC=C1,129.0
14257,CN1N=CC2=C1N=CN=C2NCCN,297.0
14266,CCO\C=C\C1=C(C=NN1C1=C2C=NN(C)C2=NC=N1)N=C,155.0
14268,C\C(=N/NC(N)=O)C1=CC=NC=C1,218.0
14271,CCO\C=N/C1=C(C=NN1C1=C2C=NN(C)C2=NC=N1)C#N,155.0
14272,NC1=NC=NC2=C1N=CN2CCC#N,255.0
14275,[O-][N+](=O)C1=CC(=CC(=C1)C(=O)NCCCC1=CC=CC=C1)[N+]([O-])=O,123.0
14277,CN(C)C1=CC=C(CNC(=O)C2=CC(=CC(=C2)[N+]([O-])=O)[N+]([O-])=O)C=C1,145.0
14279,CC(=O)NC1=CC(Br)=C(C=C1)[N+]([O-])=O,145.0
14280,[O-][N+](=O)C1=CC=CC(N\N=C\C2=CC=CC=C2)=C1,196.0
14281,[O-][N+](=O)C1=CC(=CC(=C1)C(=O)NCCCBr)[N+]([O-])=O,195.0
14284,NC(=O)NN=CC1=CC=CC=C1,231.0
14285,NC(=O)C1=NC2=C(C=CC=C2)N=C1,195.0
14286,[O-][N+](=O)C1=CC=C(C=C1)\N=N/C1=CC=C(C=C1)[N+]([O-])=O,212.0
14290,COC1=CC=C(C=C1)C(\C)=N/O,80.0
14291,ON=CC1=C(Cl)C=CC=C1F,133.0
14292,[O-][N+](=O)C1=CC(\C=C\C2=CC=CC=C2)=CC=C1,102.0
14293,NC(=O)N\N=C\C1=CC=C(C=C1)[N+]([O-])=O,217.0
14294,NC1=CC=CC(=C1[N+]([O-])=O)[N+]([O-])=O,122.0
14295,COC1=C(C=CC(N)=C1)[N+]([O-])=O,127.0
14313,NC(=O)C1=NN(C2=NC=NC(N)=C12)C1=CC=CC=C1,295.0
14315,CN1N=CC2=C1N=CN=C2NCCOC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,299.0
14317,CN1N=CC2=C1N=CN(N)C2=N,185.0
14320,O\N=C\C1=CC=C(Br)C=C1,118.0
14321,ON=C(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,140.0
14322,ON=C(C1=CC=CC=C1)C1=CC=C(O)C=C1,78.0
14323,O\N=C\C1=CC2=C(C=CC=C2)C=C1,169.0
14328,CN1N=C(C)C2=C1N=CN=C2N,190.0
14329,[O-][N+](=O)C1=CC(=CC(=C1)C1=NC=CO1)[N+]([O-])=O,130.0
14330,CC1=CC(C)=C2C(N)=NNC2=N1,280.0
14331,NC1=NN(C2=NC3=C(C=CC=C3)N=C12)C1=CC=CC=C1,210.0
14332,BrC1=NOC2=NC=CC=C12,135.0
14333,FC1=CC=C(C=C1)N=NC1=CC=CC=C1,80.0
14334,OC(C(O)C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,153.0
14335,NC1=C(C=O)C=NN1C1=CC=C(Cl)C=C1,80.0
14337,CC1=CC=C(\C=N\O)C=C1,126.0
14339,[O-][N+](=NC1=C(C#N)N(N=C1)C1=CC=CC=C1)C1=C(C#N)N(N=C1)C1=CC=CC=C1,265.0
14340,O=C1C=C(NCC2=NC=CC=C2)C(=O)C2=C1C=CC=C2,149.0
14341,CC(C)(C)C1=CC=C(C=C1)[C@H]1CC[C@@]2(CC3=CC=C(C=C3C2)C(=O)NC2=CC=CC=C2OCCCC(O)=O)CC1,150.0
14375,CSC1=NC2=C(N1C)C(=O)N=C(CC1=CC=CC=C1)N2,286.0
14379,CSC1=NC2=C(N1C)C(=O)N(C(=S)N2)C1=CC=CC=C1C(O)=O,284.0
14383,NC1=C(C=NC2=C(C=NN12)C(O)=O)C(O)=O,256.0
14447,[O-][N+](=O)C1=CC=C(C=C1)C(=O)CN1CCSC1=N,210.0
14454,O=C1N\C(S\C1=C/C1=CC=CC=C1)=N/N=C\C1=CC=CC=C1,295.0
14471,NNC(=O)CNC1=NC(N)=NN1,225.0
14472,C=CCNC(=S)NNC(=O)C(=O)C1=CNC2=C1C=CC=C2,229.0
14473,O=C(NNC(=S)NCC1=CC=CC=C1)C(=O)C1=CNC2=C1C=CC=C2,243.0
14474,COC(=O)C1=C(NC(=S)NNC(=O)C(=O)C2=CNC3=C2C=CC=C3)C=CC=C1,283.0
14498,CSC1=NC2=C(N1)C=CC(NCC1=CC=C(Cl)C=C1)=C2,248.0
14503,CSC1=NN2C(S1)=NN=C(C)C2=O,196.0
14504,CC1=NN=C2SC(SCC(O)=O)=NN2C1=O,201.0
14507,CC1=NN(N=C1C(O)=O)C1=CC=CC=C1,203.0
14508,CC1=NN(N=C1C(=O)NO)C1=CC=CC=C1,160.0
14564,COC(=O)C1=CN=C(S)N1C,207.0
14573,COC1=CC=C(\C=C(/C(O)=O)\C(=C\C2=CC=C(OC)C=C2)\C(O)=O)C=C1,263.0
14574,COC1=CC(\C=C(/C(O)=O)\C(=C\C2=CC(OC)=CC=C2)\C(O)=O)=CC=C1,182.0
14575,COC1=CC=C(\C=C(/C(O)=O)\C(=C\C2=CC(OC)=C(OC)C=C2)\C(O)=O)C=C1OC,224.0
14576,OC(=O)\C(=C/C1=CC=C(Cl)C=C1)\C(=C\C1=CC=C(Cl)C=C1)\C(O)=O,232.0
14577,OC(=O)\C(=C/C1=CC=CC=C1)\C(=C\C1=CC=CC=C1)\C(O)=O,223.0
14578,COC1=CC(\C=C(/C(O)=O)\C(=C\C2=CC(OC)=C(OC)C(OC)=C2)\C(O)=O)=CC(OC)=C1OC,229.0
14604,NN1C(SCC=C)=NN=C1C1=C(O)C(Br)=CC(Br)=C1,162.0
14605,CC1=CC(=NO1)C(O)=O,177.0
14616,CCOC(=O)NC(=S)NC1=C(C(=O)OCC)C2=C(CN(CC3=CC=CC=C3)CC2)S1,206.0
14645,NC(=O)C1=C(N)N=C(NC2=CC=CC=C2)S1,205.0
14685,OC(=O)C1NCCS1,182.0
14728,CC(C)N(C(C)C)C1=N\C(=C/C2=CC=CC=C2)C(=O)N1C1=CC=CC=C1,167.0
14729,O=C1N(C(=N\C1=C/C1=CC=CC=C1)N1CCOCC1)C1=CC=CC=C1,235.0
14730,CN(C1=N\C(=C/C2=CC=CC=C2)C(=O)N1C1=CC=CC=C1)C1=CC=CC=C1,207.0
14731,CCCCCCN(CCCCCC)C1=N\C(=C/C2=CC=CC=C2)C(=O)N1C1=CC=CC=C1,76.0
14732,CCN(CC)C1=NC2=CC=CC=C2C(=O)N1C1=CC=CC=C1,109.0
14734,O=C1C2=CC=CC=C2NC1(OC1(NC2=CC=CC=C2C1=O)C1=NC=CC=C1)C1=NC=CC=C1,240.0
14735,O=C1CC(=NO1)C1=CC(=CC=C1)C1=NOC(=O)C1,190.0
14736,CC(=O)C(C=N)C1=CC=CC=C1,96.0
14742,COC1=C(OC)C=C(C(C2=CC=C(C)O2)C2=CC=C(C)O2)C(NC(=S)N(C)C)=C1,163.0
14743,CNC(=S)NC1=CC(OC)=C(OC)C=C1C(C1=CC=C(C)O1)C1=CC=C(C)O1,165.0
14744,COC1=C(OC)C=C(C(C2=CC=C(C)O2)C2=CC=C(C)O2)C(NC(=S)NC2=CC=C(Br)C=C2)=C1,167.0
14750,BrC1=CC=C(NC(=S)C(=O)C2=CC=CC=C2)C=C1,118.0
14754,C[C@H]1CC11C(O)C(=O)C2=C([C@H](O)[C@@H](O)C3C(=C)[C@H](C)CC[C@]23C)C1=O,194.0
14755,C[C@H]1CC11C(OC(C)=O)C(=O)C2=C([C@H](OC(C)=O)[C@@H](OC(C)=O)C3C(=C)[C@H](C)CC[C@]23C)C1=O,173.0
14756,C[C@H]1CC11C(OC(C)=O)C(=O)C2=C([C@H](OC(C)=O)[C@@H](O)C3C(=C)[C@H](C)CC[C@]23C)C1=O,233.0
14762,C[C@@H]1[C@@H]2CC[C@@H]3C([C@@H]2O)([C@H](O)C[C@@H]2C(C)(C)C[C@@H](O)C[C@@]32C)C1=O,377.4
14769,CC(CO)C1=C(O)C(=O)C2=C(C[C@@H](O)[C@H]3C(C)(C)CCC[C@]23C)C1=O,186.0
14772,CC(C)C1=C(OC(C)=O)C(=O)C2=C([C@@H](C[C@H]3C(C)(C)CCC[C@]23C)OC(C)=O)C1=O,121.0
14773,COC1=C(C(C)C)C(=O)C2=C(C1=O)[C@@]1(C)CCCC(C)(C)[C@@H]1C[C@H]2O,138.0
14774,CC(C)C1=C(OC(C)=O)C(=O)C2=C([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3C(C)(C)CCC[C@]23C)C1=O,89.0
14778,COC1=C(C2=NC3=C(C=CC=C3)N=C2C2=C1C=CC=C2)C(C)(C)C(C)C,88.6
14780,NC(=O)C1=C(\C=C\C2=CC=CC=C2)C=CN=C1,200.0
14782,C[C@@]12CCCC1C1CC[C@H]3C[C@@H](CC4=CC=CC=C4)CC[C@]3(C)C1CC2,148.0
14784,CC1(C)OC(=O)C(=CC2=CC=C(C=C2)[N+]([O-])=O)C(=O)O1,301.0
14785,CC1(C)OC(=O)C(=CC2=CC=CC(=C2)[N+]([O-])=O)C(=O)O1,322.0
14786,OC1(C(=O)C2=CC=CC=C2C1=O)C1(O)C(=O)C2=C(C=CC=C2)C1=O,252.0
14787,CC1=C(C)C=C2N(CC(O)C(O)C(O)CO)C3=NC(=O)NC(=O)C3=NC2=C1,290.0
14788,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,119.0
14789,CCCCCCCCCCCCCCCC(=O)OCC,24.0
14792,NC1=C(C#N)C(=CC2=C(C#N)C(=N)N(N12)C(=O)C1=CC=CC=C1)C1=CC=C(Br)C=C1,190.0
14793,NC1=C(C#N)C(=CC2=C(C#N)C(=N)N(N12)C(=O)C1=CC=C(Cl)C=C1)C1=CC=C(Br)C=C1,190.0
14794,CS(=O)(=O)C1=C(Cl)C(C2=CC=C(Cl)C=C2)=C(C#N)C(Br)=N1,158.0
14795,COC1=CC=C(C=C1)C1=C(C#N)C(=O)N2NC(N)=C(C#N)C2=C1,297.0
14796,CCOC(=O)C(\C#N)=C1\CC(SC)=C(C(=O)OCC)C(=N)N1C1=CC=C(OC)C=C1,172.0
14799,CSC1=C(Br)C(C2=CC=C(Cl)C=C2)=C(C#N)C(NS(=O)(=O)C2=CC=C(C)C=C2)=N1,218.0
14805,CCOC(=O)C1=C(N)N(N=C1NS(=O)(=O)C1=CC=C(Cl)C=C1)C1=CC=C(C=C1)[N+]([O-])=O,200.0
14830,CC1=CC(\N=C2\N(CC3=CC=CC=C23)C2=NOC(C)=C2)=NO1,191.0
14839,NC(=S)N\N=C1/C2CCCC1C1(O)CCCCC1C2,184.0
14840,CC1C2CCCC(\C2=N\NC(N)=S)C2(O)CCCCC12,195.0
14841,NC(=S)N\N=C1/C2CCCC1C1(O)CCCCC1C2C1=CC=CC=C1,205.0
14842,N1N=C(N=C1C1=CC=NC=C1)C1=CC=NC=C1,242.0
14843,CN(C)C1=CC=C(C=C(C#N)C#N)C=C1,1.0
14844,COC1=CC=C(C=C1)C1=NN(C=C1CNC1=CC=C(F)C(Cl)=C1)C1=CC=CC=C1,117.0
14845,BrC1C2C(Br)C(=O)C(Br)C(C(Br)C1=O)C1=CC=CC=C21,80.0
14846,COC(=O)C1C(O)C(C2C(C(=O)OC)C(=O)C(C1C1=CC=CC=C21)C(=O)OC)C(=O)OC,92.2
14847,CCCCCCCCCCCCCCCC(=O)OC1=CC=C(C=C1)\N=C\C1=CC=CN=C1,87.6
14848,CCCCCCCCCCCCCC(=O)OC1=CC=C(C=C1)\N=C\C1=CC=CN=C1,82.7
14849,CCCCCCCCCCCCOC1=CC=C(C=C1)\N=C\C1=CC=C(C=C1)N(C)C,94.5
14850,CCCCCCCCCCCCCC(=O)OC1=CC=C(C=C1)\N=C\C1=CC=C(C=C1)N(C)C,105.7
14855,CC(=O)OC1=NN(C=C1Br)C1=CC=C(Br)C=C1,77.0
14856,O=C1C2CCC1C1CCC2O1,81.0
14859,CC1=C(SC2=C1CCCC2)C(O)=O,218.0
14862,COCC1=C(C(NC(=O)N1)C1=CC(F)=C(F)C=C1)C(=O)OC,98.0
14863,O=C1NC2=C(C=CC=C2)N1C1=CC=CC=C1,207.0
14867,ClC1=CC=C(C=C1)C1=CSC(=N1)N1N=C(CC1C1=CC=C2OCOC2=C1)C1=CN=CC=N1,186.6
14868,CCCCCCCCCCCCCCCCCOC(=O)C1=CC=C(\C=N\C2=CC=C(F)C=C2)C(O)=C1,95.4
14869,CCCCCCCCCCCCCCCCCOC(=O)C1=CC=C(\C=N\C2=CC=C(Cl)C=C2)C(O)=C1,116.1
14870,CCCCCCCCCCCCCCCCCOC(=O)C1=CC=C(\C=N\C2=CC=C(Br)C=C2)C(O)=C1,110.1
14873,CCOC(=O)C(C)(C)N1CCN(CC1)C1=CC=C(Cl)C=C1,56.0
14897,N#CC12CCN(CC1)CC2,133.0
14899,O\N=C\C1=CNC=N1,182.0
14900,OC(N1C=CN=C1)C(O)=O,275.0
14901,CC1=NN(C(=O)C2=CC=NC=C2)C2=C1N=NC1=CC=C(Cl)C=C21,162.0
14902,O=C(NCC\N=C\C1=NC=CC=C1)C(=O)NCC1=NC=CC=C1,125.0
14903,CS\C(=N/OC(=O)N(C)\C=C1/C=NC=N1)C(=O)N(C)C,252.0
14904,NCCNC(=O)C(=O)NCC1=NC=CC=C1,257.0
14905,CC1=CC=C(C=C1)S(=O)(=O)NCCCN(CCCN(CCCNS(=O)(=O)C1=CC=C(C)C=C1)S(=O)(=O)C1=CC=C(C)C=C1)S(=O)(=O)C1=CC=C(C)C=C1,126.0
14906,NCCCOCCCN,151.0
14907,O=C1CNCCCNCC(=O)NCCCN1,141.0
14910,NC(=O)C12CC3CC(CC(C3)C1)C2,189.0
14912,O=C1C2CC3CC(C2)CC1C3,286.0
14933,NCCOCCN,224.0
14938,CN1CCCN(CC#N)CCN(CC#N)CCCN(CC#N)CC1,88.0
14939,O=C1N(CCNCCN2C(=O)C3=C(C=CC=C3)C2=O)C(=O)C2=C1C=CC=C2,132.0
14940,CC1=CC=C(C=C1)S(=O)(=O)N1CCCN(CCN(CC1)S(=O)(=O)C1=CC=C(C)C=C1)S(=O)(=O)C1=CC=C(C)C=C1,236.0
14941,CC1=CC=C(C=C1)S(=O)(=O)N1CCCN(CCN(CCC1)S(=O)(=O)C1=CC=C(C)C=C1)S(=O)(=O)C1=CC=C(C)C=C1,238.0
14942,O=C1CCC2=CC=CC=C2CC1,30.0
14945,CC1=CC=C(C=C1)S(=O)(=O)N1CCCN(CC(=O)NCCCNC(=O)C1)S(=O)(=O)C1=CC=C(C)C=C1,159.0
14946,CCOC(=O)C(C(C(=O)OCC)C(=O)OCC)C(=O)OCC,77.0
14947,CCOC(=O)CN(CCCN(CC(=O)OCC)S(=O)(=O)C1=CC=C(C)C=C1)S(=O)(=O)C1=CC=C(C)C=C1,130.0
14948,CC1=CC=C(C=C1)S(=O)(=O)NCCNS(=O)(=O)C1=CC=C(C)C=C1,160.0
14949,CC1=CC=C(C=C1)S(=O)(=O)NCCN(CCN(CCNS(=O)(=O)C1=CC=C(C)C=C1)S(=O)(=O)C1=CC=C(C)C=C1)S(=O)(=O)C1=CC=C(C)C=C1,112.0
14952,NCCCN,245.0
14954,CCOC(=O)C1=C(CBr)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC,106.0
14956,CC1=C(C#N)C(C2=CC(=CC=C2)[N+]([O-])=O)C(C(=O)OC(C)(C)C)=C(C)N1,61.0
14959,COC1=CC(CNC(=O)C2=C(CCO)C3=CC=CC=C3N2)=CC=C1,151.0
14963,OC(=O)CCOC1=CC2=C(C=C1)C1=CC=CC=C1N2,184.0
14964,ClC1=CC=C(CN2CCC3=C(NC4=CC=C(Br)C=C34)C2=O)C=C1,233.0
14966,[O-][N+](=O)C1=CC=CC(=C1)C1OCCO1,54.0
14969,COC1=C(OC)C=C2CN3[C@@H](CC2=C1)C(=O)N[C@@H](C)C3=O,234.0
14978,OCCN(CCO)CCC1=CC=C(COC2=CC=CC=C2)C=C1,83.0
14979,C(SC1=CC=CC=C1)C1=CC=C(CN2CCOCC2)C=C1,219.0
14980,OCCN(CCO)CCC1=CC=C(CSC2=CC=CC=C2)C=C1,80.0
14981,C(CC1=CC=C(COC2=CC=CC=C2)C=C1)N1CCOCC1,86.0
14982,OCCN(CCO)CC1=CC=C(COC2=CC=CC=C2)C=C1,88.0
14983,OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC=C(O)C(O)=C2)=C1,316.0
14987,[O-][N+](=O)C1=CN=C(Cl)C=C1,107.0
14988,OC1=C(Br)C=CC2=C1N=CC=C2,139.5
14989,CCC1=CC=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)N=C1,183.5
14990,CCN(CC)C1=CC=C(C=C2SC(=S)NC2=O)C=C1,163.0
14991,NC(=O)C(=O)NC(C1=CC=CC=C1)C1(OCCO1)C1=CC=CC=C1,203.0
14992,CCCC(O)C(O)CO,66.0
14993,OC(C1CC1)(C1=CC=CC=C1)C1=CC=CC=C1,85.0
14994,CN1C[C@@H](C=C2[C@H]1CC1=CNC3=CC=CC2=C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O,213.5
14995,CSC1=CC=C(C=C1)C(=O)C1=C(C)NC(=O)N1,256.0
14996,CC1(C)OC(=O)C(=CC2=CC=C(Br)O2)C(=O)O1,116.0
14997,NC1=C(C=CC=C1O)C(O)=O,240.0
14998,CC1(C)OC(=O)C2CCCCC12,80.0
